id,name,lat,lng,type
7116,Tug 2,37.83289,-75.32901,Structure
7117,Tugboa,30.15495,-86.74152,Structure
7118,Tugboat Wreck,28.13083,-80.48333,Wreck
7119,Tugboat Zuess,30.15698,-86.74137,Wreck
7120,Turbine Stacks,25.48495,-80.09195,Structure
7121,Turkey Buzzard Ledge,38.49415,-76.66471,Reef
7122,Turner Wreck,40.49372,-73.87068,Wreck
7123,Turner Wreck P,40.49683,-73.867,Wreck
7124,Turtle Reef,25.28212,-80.20708,Reef
7125,Turtle Reef,25.275,-80.21667,Reef
7126,Turtle Reef North Of,24.93383,-81.96667,Reef
7127,Turtle Rocks,25.30417,-80.20972,Rock
7128,Turtle Rocks North,25.66257,-79.30917,Rock
7129,Turtle Towers Ledge,29.71753,-84.50402,Ledge
7130,TW Site Barge,30.51116,-80.9397,Reef
7131,TW Site Tug,30.49228,-80.95991,Structure
7132,Twelve Fathom Rock NW,33.825,-77.65833,Rock
7133,Twin Humps,28.8388,-80.65623,Hump
7134,Twin Ledge,27.18138,-82.98969,Ledge
7135,Twin Rocks,28.82222,-80.1037,Rock
7136,Twin Wrecks,38.22267,-74.761,Wreck
7137,Twin Wrecks,37.05354,-75.85392,Wreck
7138,Two Bridges Reef,27.44167,-80.16833,Reef
7139,Two Bridges Reef,27.5075,-80.2762,Reef
7140,Two Dogs Culverts,29.76534,-84.52809,Structure
7141,Two Dogs Reefballs,29.76792,-84.52459,Reef
7142,Two Hole Greys,29.74828,-80.41525,Hole
7143,Two Humps,28.83848,-80.65152,Hump
7144,Two Wrecks,33.59959,-77.46609,Wreck
7145,Tyner Reef,30.33352,-86.49398,Reef
7146,U 85 German Sub,35.90666,-75.291,Structure
7147,U 869 Wreck,39.5637,-73.0344,Wreck
7148,U S S Mohawk CGC Veterans Memorial Reef,26.55075,-82.72148,Reef
7149,Ultra Freeze,25.62903,-80.08712,Structure
7150,Uncle Jerrys Hole,26.44889,-97.05648,Hole
7151,Uncle Willies Ledge,25.15258,-79.17708,Ledge
7152,Undercut Ledge,26.79267,-80.01283,Ledge
7153,Underwater Cypress Forest Hole,30.10203,-87.80956,Hole
7154,Unidentified Trawler Shipwreck,42.31218,-70.29738,Wreck
7155,United Caribbean,26.32225,-80.0615,Structure
7156,United Caribbean,26.32113,-80.05898,Structure
7157,Unknown Hump,24.48984,-80.6608,Hump
7158,Unknown Shipwreck,27.49873,-84.24567,Wreck
7159,Unknown Shipwreck,24.543,-81.82583,Wreck
7160,Unknown Tug,30.20367,-86.9655,Structure
7161,Unknown Wreck,33.61564,-77.85279,Wreck
7162,Unknown Wreck,26.76367,-82.84633,Wreck
7163,Unknown Wreck,26.7917,-80.01509,Wreck
7164,Unknown Wreck,26.90086,-79.09624,Wreck
7165,Unknown Wreck,27.04123,-79.15802,Wreck
7166,Urchin Reef Complex,30.36147,-86.46257,Reef
7167,"Urchin Reef, Units",30.35433,-86.47017,Reef
7168,"Urchin Reef, Units 10",30.35783,-86.47983,Reef
7169,"Urchin Reef, Units 14",30.35567,-86.46733,Reef
7170,"Urchin Reef, Units 18",30.35783,-86.462,Reef
7171,"Urchin Reef, Units 20",30.36,-86.4585,Reef
7172,"Urchin Reef, Units 24",30.3645,-86.45867,Reef
7173,"Urchin Reef, Units 26",30.35033,-86.4585,Reef
7174,"Urchin Reef, Units 36",30.36467,-86.46533,Reef
7175,Ursinus College Reef,38.96149,-74.69865,Reef
7176,US Army Tanks,25.8112,-80.09083,Structure
7177,US Concrete Pipe,26.12133,-80.075,Structure
7178,Usaf Big Dawg,30.15078,-86.57373,Structure
7179,USCG R C Mohawk,40.41701,-73.75268,Structure
7180,USCGC Cuyahoga,36.96505,-75.37997,Wreck
7181,USNS Clark,36.9889,-75.36307,Wreck
7182,USNS Haviland,36.99098,-75.36367,Wreck
7183,USNS Webster,36.99482,-75.36133,Wreck
7184,USNS Garrison,36.9932,-75.36303,Wreck
7185,USS Blenny Wreck,38.14992,-74.95105,Wreck
7186,USS Bone,37.7579,-75.19158,Structure
7187,USS Chippewa,29.96167,-85.80367,Structure
7188,USS Curb,24.43686,-81.76878,Structure
7189,USS Cyclops Wrack,37.435,-74.70193,Structure
7190,USS Fred T Berry,24.459,-81.5537,Structure
7191,USS Kendrick,24.46013,-81.60106,Structure
7192,USS Mohawk CGC V M R,26.55125,-82.72468,Structure
7193,USS New Jersey,35.03218,-75.29044,Structure
7194,USS Rankin,27.18886,-80.02385,Structure
7195,USS S 16 Sub,24.42035,-82.03989,Structure
7196,USS Saufley,24.44903,-81.5829,Structure
7197,USS Shamal,30.081,-86.61267,Structure
7198,USS Strength,30.03227,-85.70688,Structure
7199,USS Strength,30.03228,-85.70853,Structure
7200,USS Virgina,35.01929,-75.28594,Structure
7201,USS Zephyr,30.07035,-86.56577,Structure
7202,Utopia Wreck,27.69765,-82.61433,Wreck
7203,UWF Five Car 65,30.19467,-87.236,Structure
7204,UWF Five Car 65,30.19513,-87.24608,Structure
7205,UWF Four Car 65,30.19065,-87.24562,Structure
7206,UWF One Car,30.21107,-87.24548,Structure
7207,UWF One Car 65,30.19062,-87.24705,Structure
7208,UWF One Car 65,30.20075,-87.2258,Structure
7209,UWF Three Car 65,30.18953,-87.22472,Structure
7210,UWF Three Car 65,30.20183,-87.24763,Structure
7211,UWF Two Car 65,30.19392,-87.23407,Structure
7212,UWF Two Car 65,30.20975,-87.24127,Structure
7213,V Tower,29.4155,-84.33433,Tower
7214,V Tower,29.41608,-84.3443,Tower
7215,Valiant Rock,41.227,-72.06663,Rock
7216,Valient Rocks,41.22367,-72.06253,Rock
7217,Valparaiso,30.14633,-86.67975,Reef
7218,Valparaiso 1999 Reef Complex,30.37072,-86.51493,Reef
7219,Valparaiso Reef,30.16498,-86.41022,Reef
7220,Valparaiso Reef,30.14633,-86.82975,Reef
7221,Vamar,29.89248,-85.4665,Reef
7222,Vandenberg Artificial Reef/Wreck,24.44715,-81.73554,Reef
7223,Vans Wreck,27.80822,-83.08958,Wreck
7224,Varanger,39.00972,-74.08973,Reef
7225,Varanger,39.00333,-74.0755,Reef
7226,Venice Reef Site,27.10493,-82.48183,Reef
7227,Vera Cruz Wreck,28.7185,-80.38483,Wreck
7228,Vera Cruz Wreck,28.7192,-80.38395,Wreck
7229,Vester Reef,26.3138,-82.02382,Reef
7230,Veterans Reef,28.0444,-83.01232,Reef
7231,Veterans Reef,28.03333,-83,Reef
7232,Veterans Reef 40 Steel Hulled Sailboat,28.0512,-83.0014,Reef
7233,Veturia Wreck,35.13892,-75.4075,Wreck
7234,Victors Ledge,25.58254,-81.6366,Ledge
7235,Victory Hole,30.28333,-86.68667,Hole
7236,Victory Reef,25.48182,-79.27033,Reef
7237,Victory Reef,25.48126,-79.25728,Reef
7238,Victory Wreck,40.56,-73.58483,Wreck
7239,Viking,29.40356,-85.01658,Structure
7240,Village,26.33038,-81.97092,Structure
7241,Village,26.33098,-81.97003,Structure
7242,Virginia Reef,29.84732,-85.52507,Reef
7243,Virginia Reef,29.84245,-85.52517,Reef
7244,Virginia Wreck L,40.124,-72.872,Wreck
7245,Visible Wreck,24.8887,-80.54918,Wreck
7246,Vixen Ledge,41.30671,-72.04829,Ledge
7247,Vixen Wreck,39.79567,-73.43133,Wreck
7248,Vixen Wreck,26.5473,-82.41322,Wreck
7249,Volcano Reef SS,28.14367,-91.325,Reef
7250,Volcano Reef SS,28.137,-91.32033,Reef
7251,W Central Tower,25.36667,-82.46667,Tower
7252,W E Hutton,34.49899,-76.89786,Structure
7253,W E Hutton Wreck,34.49983,-76.89798,Wreck
7254,W Elbow/Hudson Canyon,39.54898,-72.43545,Canyon
7255,W Snake Island Reef,29.3605,-94.86717,Reef
7256,W K Popp Russells Reef,38.26267,-75.044,Reef
7257,"W 2 Kyle Jackson Trail, Landingcraft",27.20896,-82.80181,Structure
7258,"W 2 Kyle Jackson Trail, Tanks 5",27.21069,-82.80361,Structure
7259,Wachapreague Reef,37.5505,-75.54017,Reef
7260,Wachapreague Reef,37.55083,-75.54472,Reef
7261,Wakulla Big Bend Regional Reef,29.96933,-84.132,Reef
7262,Wakulla Big Bend Regional Reef,29.96899,-84.13961,Reef
7263,Wakulla HS Reef,29.69252,-85.98188,Reef
7264,WAL 505 Wreck,40.4524,-73.81778,Wreck
7265,Walcott Wreck,40.58067,-72.9755,Wreck
7266,Walke Q,25.8261,-80.08166,Structure
7267,Walker Reef,27.37968,-82.59597,Reef
7268,Walker Reef,27.37152,-82.59167,Reef
7269,Walker Reef,27.37797,-82.60022,Reef
7270,Walker Reef,27.38323,-82.59897,Reef
7271,Wall,39.07442,-72.73145,Structure
7272,Wall Cave Ledge,30.51073,-81.11325,Ledge
7273,Wall S Ledge,30.22583,-86.6825,Ledge
7274,Wall S Ledge,30.19167,-86.65083,Ledge
7275,Walter Reef Cave,30.35923,-86.62925,Reef
7276,Walton,30.25086,-86.02675,Structure
7277,Warr Canyon,37.91667,-73.56667,Reef
7278,Warrens Hole,34.34455,-77.50639,Reef
7279,Warrens Ledge,25.5297,-81.72333,Reef
7280,Warsaw Reef,30.05513,-85.81375,Reef
7281,Warsaw Site Tires,30.07659,-85.81278,Reef
7282,Wasabi Reef,40.01808,-74.00075,Reef
7283,Wash Rockpile,37.63252,-74.3564,Rock
7284,Washington Canyon,37.45,-74.48333,Canyon
7285,Washington Tip,37.48667,-74.50833,Structure
7286,Wasmer Reef A,26.03288,-81.97595,Reef
7287,Watch Hill Reef,41.2951,-71.86415,Reef
7288,Water Tower Reef,25.82498,-80.08092,Reef
7289,Watson S Reef,25.186,-80.2425,Reef
7290,Watsonapos;s Reef,24.967,-80.31643,Reef
7291,Watsonapos;s Reef SW Of,25.17823,-80.25363,Reef
7292,Wayne Gerth Memorial Reef,29.92433,-85.59158,Reef
7293,Wedge Rocks,25.50989,-79.26857,Rock
7294,Weldon Hall Wreck,34.28417,-77.34633,Wreck
7295,Wellfleet Harbor,41.90164,-70.03737,Reef
7296,Wendy S Reef,27.48933,-80.27617,Reef
7297,Wendys Reef,27.48917,-80.2705,Reef
7298,West,27.16224,-80.06426,Structure
7299,West,38.9505,-73.24542,Structure
7300,West 10 Foot Ledge,29.55667,-87.27,Ledge
7301,West Big Rock,34.15243,-76.16998,Rock
7302,West Cavallo Hump,28.41667,-96.38832,Hump
7303,West End,25.7909,-80.04911,Structure
7304,West Hole,29.955,-87.415,Hole
7305,West Hole,30.12767,-87.33883,Hole
7306,West Hump,24.42547,-80.75765,Hump
7307,West Hump,38.40205,-73.59162,Hump
7308,West Island Ledges N 2 A,41.55778,-70.88,Ledge
7309,West Ledge,41.60042,-70.2992,Ledge
7310,West Ledge Wsil,41.58997,-70.3042,Ledge
7311,West Mud Hole,40.11958,-73.60048,Hole
7312,West Of CM Hole,30.111,-86.924,Hole
7313,West Rock,34.28097,-76.57955,Rock
7314,West Rock,34.29766,-76.58432,Rock
7315,West Rock,34.32613,-76.6105,Rock
7316,West Rocks,34.29677,-76.57103,Rock
7317,West Sister Rock,43.0617,-70.6721,Rock
7318,West Southwest Ledge,41.59242,-70.30685,Ledge
7319,West Virginia,41.58833,-69.87417,Structure
7320,West Wall,38.97365,-72.82448,Structure
7321,West Wall,38.81227,-73.05083,Structure
7322,West Wreck,25.75133,-80.067,Wreck
7323,West Wreck,39.83087,-72.86766,Wreck
7324,Westbrook Ledge,41.22473,-72.41223,Ledge
7325,Westbrook Lobster Rock,41.26835,-72.44152,Rock
7326,Western Dry Rocks,24.44467,-81.9265,Rock
7327,Western Dry Rocks,24.43417,-81.92667,Rock
7328,Western Dry Rocks,24.43133,-81.93533,Rock
7329,Western Dry Rocks,24.43833,-81.92667,Rock
7330,Western Edge,42.355,-70.352,Structure
7331,Western Edge,42.34999,-70.35,Structure
7332,Western Spur,42.309,-70.356,Structure
7333,Western Spur,42.29999,-70.35,Structure
7334,WET And Wild Site,30.08954,-85.7367,Structure
7335,Wewa/PSJ HS Reef,29.7522,-85.97162,Reef
7336,Whale Key Reef Sbep 2024,27.39187,-82.60388,Reef
7337,Whale Rock NE,41.60898,-70.82128,Rock
7338,Whale Rock SE,41.60567,-70.82128,Rock
7339,Whaleback Reef,43.0587,-70.696,Reef
7340,Whaleback Rock,41.3103,-71.98601,Rock
7341,Whartons Tire Reef,29.13028,-80.86037,Reef
7342,Wheaton Reef,41.23568,-72.77024,Reef
7343,Whip Rock,33.98797,-77.33288,Rock
7344,White City Bridge,29.16684,-83.64963,Structure
7345,White Hill Reef,30.31695,-86.58317,Reef
7346,White Island Reef,43.0592,-70.6855,Reef
7347,White Rock,41.32268,-71.93784,Rock
7348,White Rock,41.06757,-73.40821,Rock
7349,White Rock,41.29548,-72.17135,Rock
7350,Whitehill Reef,30.30473,-86.64917,Reef
7351,Whitehill Reef,30.3135,-86.5855,Reef
7352,Whitehill Reef,30.32457,-86.58477,Reef
7353,Whitehill Reef,30.33182,-86.60128,Reef
7354,Whiteman Tug Boat,30.06353,-86.7954,Wreck
7355,Whiteman Tug Boat,30.19868,-86.96713,Wreck
7356,Whiteman Tug Boat,30.0615,-86.7975,Wreck
7357,Whittakers Snapper Hole,30.64519,-81.2108,Hole
7358,Whittakers Snapper Hole Tug,30.65563,-81.23123,Hole
7359,Wicopesset Rock,41.29592,-71.90464,Rock
7360,Widdah,41.88344,-69.94946,Structure
7361,Wiggins Pass 14 Mile Reef,26.24767,-82.09717,Reef
7362,Wiggins Pass 3 Mile C D,26.3054,-81.87376,Structure
7363,Wiggins Pass 4. 5 Mile Reef,26.29112,-81.9194,Reef
7364,Wiggins Pass 5 Mile,26.29123,-81.93013,Structure
7365,Wiggins Pass 9 Mile,26.2335,-82.12893,Structure
7366,Wild Duck,39.9755,-71.4565,Structure
7367,Wildcat Knoll,42.485,-69.905,Structure
7368,Wildcat Knoll,42.49999,-69.91667,Structure
7369,Wildcat Knoll North,42.43548,-69.97937,Structure
7370,Wildcat Knoll South,42.38029,-69.9883,Structure
7371,Wildmans Reef,26.51997,-82.28503,Reef
7372,Wildwood Reef,38.95783,-74.679,Reef
7373,Wilkes Barre Bow Section,24.4849,-81.55336,Reef
7374,Wilkes Ledge,27.23439,-82.86287,Ledge
7375,Wilkinson Basin,42.66666,-69.66667,Structure
7376,Wilkinson Divide,42.74999,-69.83333,Structure
7377,Wilkinson Divide,42.77687,-69.90292,Structure
7378,William A Machen,42.95009,-70.49949,Structure
7379,William Berndt Memorial Reef,39.75351,-74.0308,Reef
7380,William C Carnegie,40.73343,-72.81454,Structure
7381,William Lundstrom Reef,29.75444,-88.02362,Reef
7382,Williams Reef 1 A,30.16508,-86.40062,Reef
7383,Williams Reef 1 E,30.16368,-86.39573,Reef
7384,Williams Reef 1 B,30.16729,-86.40395,Reef
7385,Williams Reef 1 C,30.16999,-86.39938,Reef
7386,Williams Reef 1 D,30.16929,-86.39508,Reef
7387,Williams Reef 1 E,30.15423,-86.39583,Reef
7388,Willie Krause Reef,29.88528,-85.5493,Reef
7389,Wilmington,42.00011,-68.99944,Structure
7390,Wilmington Canyon,38.37611,-73.48755,Canyon
7391,Wilmington Ledge,34.03543,-77.53403,Ledge
7392,Wimble Shoals Wreck,35.55,-75.25017,Wreck
7393,Winhole Shoal,40.6326,-73.81685,Hole
7394,Winifred Martin,41.53234,-69.99779,Reef
7395,Winkys Hole,25.98425,-80.0894,Hole
7396,Winslow,40.4501,-71.83283,Structure
7397,Winsor,42.1551,-70.56281,Structure
7398,Winter Quarters Ltship,37.92953,-74.93633,Reef
7399,Witch Rock,43.62207,-70.17682,Rock
7400,Witch Rock NOL,43.61757,-70.16348,Rock
7401,Withlacoochee Reefs,29.0222,-82.79455,Reef
7402,WJ Shrimpboat,27.69476,-83.29245,Wreck
7403,Wledge,40.75754,-72.72191,Ledge
7404,WM H Machen,42.95009,-70.51282,Structure
7405,Wolcott,40.58537,-72.97922,Structure
7406,Wolfe Reef,26.26667,-82.11667,Reef
7407,Womr FM,42.09426,-70.13669,Structure
7408,Womr FM Tower,42.081,-70.08855,Structure
7409,Wood Boat,25.875,-80.05348,Wreck
7410,Wood End,42.01819,-70.17597,Structure
7411,Wood End LT,42.01546,-70.1787,Structure
7412,Wood Reef,26.74388,-79.02867,Reef
7413,Woodburn Hole,30.0958,-87.13165,Hole
7414,Woodburn Reef,29.33333,-87.06667,Reef
7415,Woodburn Reef,29.98702,-87.12483,Reef
7416,Woodburn Reef,30.00864,-87.06666,Reef
7417,Woodburns Hole,30.10668,-87.15497,Hole
7418,Woodburns Hole,30.1099,-87.12203,Hole
7419,Woodys Marlin Hole,25.67283,-79.34583,Reef
7420,WPB Canyon,26.7481,-79.97921,Canyon
7421,WPB Hump,26.73811,-79.99166,Hump
7422,WR 4 Wreck,33.86458,-77.4793,Wreck
7423,WR,33.86743,-77.48148,Structure
7424,Wreck,33.48349,-77.66635,Wreck
7425,Wreck,33.59847,-77.72292,Wreck
7426,Wreck,33.74183,-77.1705,Wreck
7427,Wreck,33.7585,-77.22132,Wreck
7428,Wreck,33.84182,-77.45801,Wreck
7429,Wreck,33.85016,-77.46773,Wreck
7430,Wreck,33.85572,-77.44135,Wreck
7431,Wreck,33.91183,-77.23716,Wreck
7432,Wreck,33.95516,-77.65024,Wreck
7433,Wreck,33.96557,-77.0303,Wreck
7434,Wreck,33.97516,-77.65801,Wreck
7435,Wreck,33.98348,-76.99965,Wreck
7436,Wreck,34.00018,-75.36625,Wreck
7437,Wreck,34.04165,-76.77499,Wreck
7438,Wreck,34.1335,-75.16621,Wreck
7439,Wreck,34.14349,-76.6523,Wreck
7440,Wreck,34.17016,-76.24294,Wreck
7441,Wreck,34.31349,-76.54463,Wreck
7442,Wreck,34.33006,-76.5613,Wreck
7443,Wreck,34.37467,-76.69117,Wreck
7444,Wreck,34.38666,-76.54832,Wreck
7445,Wreck,34.40349,-76.59131,Wreck
7446,Wreck,34.47499,-76.55831,Wreck
7447,Wreck,34.50016,-75.66625,Wreck
7448,Wreck,34.51854,-76.7543,Wreck
7449,Wreck,34.52849,-76.24229,Wreck
7450,Wreck,34.54925,-76.02265,Wreck
7451,Wreck,34.55853,-76.85423,Wreck
7452,Wreck,34.62039,-76.57341,Wreck
7453,Wreck,34.63309,-76.57499,Wreck
7454,Wreck,34.67518,-76.6732,Wreck
7455,Wreck,34.68349,-75.81627,Wreck
7456,Wreck,34.69182,-75.58459,Wreck
7457,Wreck,34.7335,-75.58293,Wreck
7458,Wreck,34.76405,-75.78348,Wreck
7459,Wreck,34.82516,-75.54959,Wreck
7460,Wreck,34.8996,-75.74959,Wreck
7461,Wreck,35.02683,-75.29623,Wreck
7462,Wreck,35.03044,-75.47597,Wreck
7463,Wreck,35.03071,-75.24958,Wreck
7464,Wreck,35.07849,-75.39458,Wreck
7465,Wreck,35.08127,-75.38986,Wreck
7466,Wreck,35.08349,-75.33292,Wreck
7467,Wreck,35.09516,-75.58125,Wreck
7468,Wreck,35.13183,-75.46624,Wreck
7469,Wreck,35.14516,-75.59124,Wreck
7470,Wreck,35.15016,-75.53125,Wreck
7471,Wreck,35.17017,-75.32874,Wreck
7472,Wreck,35.18183,-75.35291,Wreck
7473,Wreck,35.22683,-75.44791,Wreck
7474,Wreck,29.725,-86.365,Wreck
7475,Wreck,30.09993,-86.72617,Wreck
7476,Wreck,29.75,-87,Wreck
7477,Wreck,30.22083,-86.70333,Wreck
7478,Wreck,29.23333,-85.98333,Wreck
7479,Wreck,29.82,-86.27333,Wreck
7480,Wreck,29.91667,-86.58333,Wreck
7481,Wreck,29.96667,-86.58917,Wreck
7482,Wreck,29.90333,-86.76833,Wreck
7483,Wreck,29.535,-85.66083,Wreck
7484,Wreck,29.8375,-85.69333,Wreck
7485,Wreck,30.0675,-85.78333,Wreck
7486,Wreck,29.99833,-85.89,Wreck
7487,Wreck,29.789,-84.663,Wreck
7488,Wreck,42.00844,-70.18947,Wreck
7489,Wreck,42.05177,-70.15114,Wreck
7490,Wreck,42.51724,-70.43475,Wreck
7491,Wreck,29.34,-94.675,Wreck
7492,Wreck,29.30833,-94.61,Wreck
7493,Wreck,28.98903,-93.74777,Wreck
7494,Wreck,28.9887,-93.78481,Wreck
7495,Wreck,28.91739,-93.3082,Wreck
7496,Wreck,29.3584,-94.70675,Wreck
7497,Wreck,29.3414,-94.67922,Wreck
7498,Wreck,28.42558,-95.98319,Wreck
7499,Wreck,28.55025,-95.93362,Wreck
7500,Wreck,29.42784,-88.81628,Wreck
7501,Wreck,29.62455,-88.39358,Wreck
7502,Wreck,29.94833,-87.55833,Wreck
7503,Wreck,30.05,-87.135,Wreck
7504,Wreck,30.08385,-87.68105,Wreck
7505,Wreck,30.13333,-87.76667,Wreck
7506,Wreck,30.15667,-87.69083,Wreck
7507,Wreck,30.16897,-87.51133,Wreck
7508,Wreck,30.19583,-87.93583,Wreck
7509,Wreck,30.20338,-87.22445,Wreck
7510,Wreck,30.21968,-88.98374,Wreck
7511,Wreck,36.40692,-75.80988,Wreck
7512,Wreck,28.11675,-83.72917,Wreck
7513,Wreck,27.605,-83.02,Wreck
7514,Wreck,27.5684,-82.7651,Wreck
7515,Wreck,27.70833,-82.825,Wreck
7516,Wreck,28.38305,-83.10305,Wreck
7517,Wreck,27.69667,-82.94667,Wreck
7518,Wreck,25.46717,-80.11667,Wreck
7519,Wreck,25.9,-80.07167,Wreck
7520,Wreck,24.50722,-81.83806,Wreck
7521,Wreck,24.79008,-82.05086,Wreck
7522,Wreck,24.95203,-81.95447,Wreck
7523,Wreck,25.68861,-81.64635,Wreck
7524,Wreck,41.23898,-72.42264,Wreck
7525,Wreck,40.81119,-73.77908,Wreck
7526,Wreck,40.83296,-73.78233,Wreck
7527,Wreck,40.87143,-73.73667,Wreck
7528,Wreck,40.91505,-73.65477,Wreck
7529,Wreck,40.96751,-73.50826,Wreck
7530,Wreck,40.97657,-73.49836,Wreck
7531,Wreck,40.99144,-73.44484,Wreck
7532,Wreck,40.99682,-73.44985,Wreck
7533,Wreck,41.00062,-73.4223,Wreck
7534,Wreck,40.99775,-73.43742,Wreck
7535,Wreck,40.80255,-73.78436,Wreck
7536,Wreck,41.14341,-72.43238,Wreck
7537,Wreck,41.06472,-72.96153,Wreck
7538,Wreck,40.95871,-73.52704,Wreck
7539,Wreck,41.00503,-73.37894,Wreck
7540,Wreck,40.97115,-73.48647,Wreck
7541,Wreck,40.81587,-73.77209,Wreck
7542,Wreck,41.16653,-72.41788,Wreck
7543,Wreck,40.55286,-74.01772,Wreck
7544,Wreck,40.57189,-73.90878,Wreck
7545,Wreck,41.16628,-71.83536,Wreck
7546,Wreck,41.30065,-71.88643,Wreck
7547,Wreck,41.23297,-72.77061,Wreck
7548,Wreck,41.17472,-72.42546,Wreck
7549,Wreck,40.91757,-73.64372,Wreck
7550,Wreck,40.9885,-73.44333,Wreck
7551,Wreck,40.99369,-73.4345,Wreck
7552,Wreck,40.99422,-73.42956,Wreck
7553,Wreck,40.99775,-73.43017,Wreck
7554,Wreck,40.98978,-73.45069,Wreck
7555,Wreck,40.99983,-73.435,Wreck
7556,Wreck,40.99553,-73.42658,Wreck
7557,Wreck,41.00542,-73.38547,Wreck
7558,Wreck,41.00363,-73.40264,Wreck
7559,Wreck,41.00594,-73.39744,Wreck
7560,Wreck,41.01258,-73.39531,Wreck
7561,Wreck,41.00456,-73.39311,Wreck
7562,Wreck,40.5615,-74.00433,Wreck
7563,Wreck,41.11969,-72.76958,Wreck
7564,Wreck,41.0069,-73.37617,Wreck
7565,Wreck,41.00936,-73.39322,Wreck
7566,Wreck,40.9975,-73.4415,Wreck
7567,Wreck,40.99436,-73.43269,Wreck
7568,Wreck,41.00294,-73.41803,Wreck
7569,Wreck,38.87,-75.15694,Wreck
7570,Wreck,38.88522,-74.67835,Wreck
7571,Wreck,38.35178,-76.31158,Wreck
7572,Wreck,38.03956,-76.15483,Wreck
7573,Wreck,28.96608,-80.20387,Wreck
7574,Wreck,28.64583,-80.11265,Wreck
7575,Wreck,28.30569,-80.4581,Wreck
7576,Wreck,29.78829,-80.6241,Wreck
7577,Wreck,30.0027,-80.55795,Wreck
7578,Wreck,28.20783,-80.48667,Wreck
7579,Wreck,30.38767,-80.58978,Wreck
7580,Wreck,27.01368,-80.08538,Wreck
7581,Wreck,27.39492,-80.06077,Wreck
7582,Wreck,27.39417,-80.05017,Wreck
7583,Wreck,27.06933,-80.06167,Wreck
7584,Wreck,26.78256,-80.01081,Wreck
7585,Wreck,41.60847,-70.89819,Wreck
7586,Wreck,39.88806,-73.9775,Wreck
7587,Wreck,40.38012,-71.41115,Wreck
7588,Wreck 110 Barge,27.9169,-83.03257,Reef
7589,Wreck,30.43317,-81.1705,Wreck
7590,Wreck,39.22068,-74.28771,Wreck
7591,Wreck A,33.98033,-77.68325,Wreck
7592,Wreck And Coral Bottom,33.95,-77.59175,Wreck
7593,Wreck Arundo,40.19713,-73.66922,Reef
7594,Wreck B,33.96305,-77.02922,Wreck
7595,Wreck B 1,27.27631,-82.59933,Wreck
7596,Wreck C,33.73258,-77.4199,Wreck
7597,Wreck Car Float,39.3385,-74.3182,Structure
7598,Wreck Caryru,39.09237,-73.77928,Structure
7599,Wreck CLE,34.51677,-76.92468,Wreck
7600,Wreck Columbra,40.40128,-72.37163,Wreck
7601,Wreck D,33.76398,-77.94614,Wreck
7602,Wreck Dodger,40.48405,-73.20917,Wreck
7603,Wreck Dunlap,40.49343,-73.85988,Wreck
7604,Wreck E,33.95055,-77.59812,Wreck
7605,Wreck F,33.95332,-77.59689,Wreck
7606,Wreck G,33.7768,-77.54205,Wreck
7607,Wreck Groupertrigger,30.11616,-80.48829,Wreck
7608,Wreck H,34.42968,-76.9021,Wreck
7609,Wreck HOT,29.98515,-80.58035,Wreck
7610,Wreck Hudson Canyon,39.65815,-72.57388,Wreck
7611,Wreck I,34.09181,-77.76407,Wreck
7612,Wreck Iberia,40.5372,-73.6879,Wreck
7613,Wreck J,34.49907,-76.62842,Wreck
7614,Wreck J H North,39.64955,-73.21542,Wreck
7615,Wreck J H South,39.53927,-73.0413,Wreck
7616,Wreck Jacob Haskell,39.63287,-73.04892,Wreck
7617,Wreck John Smith,27.85338,-83.61952,Wreck
7618,Wreck K,34.05557,-76.61075,Wreck
7619,Wreck L,34.2653,-77.04107,Wreck
7620,Wreck LSM,27.85117,-83.02963,Wreck
7621,Wreck M,34.28538,-77.32025,Wreck
7622,Wreck Margret,40.56112,-73.77552,Reef
7623,Wreck Middle,39.81288,-72.8161,Wreck
7624,Wreck Mohawk,40.02235,-73.9059,Wreck
7625,Wreck N Of Freighter,30.20828,-87.2235,Wreck
7626,Wreck NO Name,40.43633,-73.18155,Wreck
7627,Wreck Of The Sufix I Concrete Sailboat,28.33411,-80.20277,Wreck
7628,Wreck Oregon,40.5093,-73.0489,Wreck
7629,Wreck Palm,26.82167,-82.53366,Wreck
7630,Wreck Pinta,40.23088,-73.84277,Wreck
7631,Wreck Rumrunner,40.47265,-73.65333,Wreck
7632,Wreck S S SAN Jose,39.24647,-74.15027,Wreck
7633,Wreck Sagun,39.83323,-72.17248,Wreck
7634,Wreck Site,33.7965,-76.69517,Wreck
7635,Wreck Three Sisters,40.38565,-73.6008,Wreck
7636,Wreck Turner DD,40.49775,-73.87242,Wreck
7637,Wreck West Wreck,39.8331,-72.88157,Wreck
7638,Wreck Winncone,39.45648,-72.75205,Wreck
7639,Wreck Wreck,40.4888,-73.82595,Wreck
7640,Wreck,40.29019,-73.37072,Wreck
7641,Wreck,40.27646,-73.31993,Wreck
7642,Wreck,41.13668,-73.21983,Wreck
7643,Wreck,29.06768,-83.10234,Wreck
7644,Wreck,43.17361,-69.29528,Wreck
7645,Wreck,25.41333,-79.22167,Wreck
7646,Wreck,41.29637,-72.01738,Wreck
7647,Wreck,27.62463,-82.65843,Wreck
